uid,time,page
2,12521,page23
73,9369,page1
75,10323,page1
5,9703,page1
7,8937,page1
7,8946,page5
7,8965,page12
7,8975,page9
74,10642,page1
74,10665,page25
74,10678,page80
25,12474,page60
25,12478,page40
25,12501,page24
77,10927,page1
77,10937,page9
36,7314,page1
75,10511,page1
75,10531,page12
75,10545,page1
54,11552,page1
43,10649,page86
43,10650,page80
43,10667,page29
50,13366,page1
50,13381,page75
16,11646,page1
15,9303,page1
25,12619,page1
25,12628,page49
11,11988,page1
28,8230,page1
28,8256,page28
28,8281,page96
28,8310,page74
28,8312,page12
28,8325,page14
15,9429,page1
70,11554,page1
70,11576,page1
66,11329,page1
95,10009,page1
81,12026,page1
71,11705,page100
71,11727,page67
71,11727,page5
71,11738,page22
34,10290,page1
34,10292,page12
34,10310,page64
34,10330,page87
10,11403,page1
12,10501,page1
12,10519,page62
46,9155,page1
56,11656,page1
97,10241,page1
31,9062,page1
31,9073,page9
33,9890,page1
23,9865,page1
23,9873,page82
23,9898,page44
15,9431,page1
80,11767,page1
80,11775,page97
80,11778,page74
80,11789,page68
80,11800,page88
23,10027,page1
82,10251,page1
27,10983,page24
75,10630,page1
16,11676,page1
20,10595,page1
20,10596,page58
64,9192,page1
64,9207,page45
81,12167,page42
81,12183,page6
51,10973,page6
51,10976,page74
28,8464,page1
15,9518,page1
73,9460,page1
65,12169,page1
95,10136,page1
39,8944,page1
39,8965,page26
7,9034,page1
92,9606,page1
92,9626,page78
42,10716,page1
2,12564,page1
2,12591,page41
2,12601,page15
28,8558,page1
28,8569,page33
28,8579,page81
28,8591,page61
28,8602,page68
88,10607,page17
16,11875,page1
99,13600,page1
2,12696,page1
2,12706,page73
2,12718,page94
28,8624,page1
28,8636,page76
21,10439,page1
68,9902,page1
33,10055,page1
33,10056,page36
87,13073,page1
87,13101,page95
87,13114,page55
87,13119,page66
2,12873,page1
85,12126,page1
85,12136,page70
2,12976,page53
32,10530,page1
74,10828,page1
74,10830,page59
68,9939,page1
68,9943,page89
88,10802,page59
60,10668,page19
60,10674,page65
84,10306,page7
43,10692,page1
52,10156,page1
54,11617,page1
19,12635,page1
19,12649,page6
19,12678,page53
52,10234,page14
78,10035,page1
62,11786,page1
9,10202,page1
9,10217,page61
52,10393,page1
52,10408,page99
52,10433,page43
49,12073,page1
49,12076,page65
19,12877,page1
19,12885,page36
72,10795,page1
29,11948,page1
29,11962,page35
29,11968,page5
58,11893,page1
64,9225,page1
64,9236,page65
64,9247,page93
71,11786,page1
71,11811,page5
71,11832,page73
15,9534,page1
3,7507,page1
94,7761,page1
94,7787,page32
33,10106,page1
40,11319,page1
40,11348,page73
40,11373,page47
40,11393,page49
40,11419,page50
93,8507,page94
27,11080,page1
67,8611,page1
66,11430,page1
10,11472,page1
92,9728,page1
92,9751,page69
92,9776,page35
88,10903,page1
88,10930,page75
66,11626,page1
66,11631,page7
66,11652,page98
63,10582,page1
27,11279,page1
77,11036,page1
77,11055,page68
77,11082,page53
77,11082,page52
77,11104,page80
78,10072,page1
61,9479,page1
26,10745,page1
26,10765,page76
96,10185,page1
13,8793,page1
83,9927,page69
83,9941,page63
36,7362,page16
36,7385,page26
93,8537,page1
93,8548,page91
93,8571,page61
93,8600,page96
93,8618,page78
84,10393,page1
84,10413,page39
84,10437,page78
84,10451,page56
60,10780,page1
60,10794,page10
60,10796,page47
8,9470,page1
10,11560,page26
10,11577,page40
63,10763,page1
97,10407,page54
91,10955,page1
91,10981,page23
3,7576,page1
3,7600,page10
3,7613,page41
26,10845,page1
26,10862,page21
26,10870,page3
26,10899,page71
26,10903,page50
47,10665,page1
34,10584,page1
34,10626,page1
34,10630,page95
98,10006,page1
88,10958,page1
88,10978,page41
87,13275,page70
93,8706,page1
1,12824,page1
97,10512,page1
97,10538,page97
19,12918,page1
19,12930,page40
19,12935,page4
19,12964,page89
61,9563,page1
61,9581,page64
98,10101,page1
35,12643,page1
35,12668,page57
46,9206,page1
39,9042,page1
45,10807,page89
45,10836,page62
2,12996,page1
2,12996,page21
9,10302,page1
40,11422,page1
40,11448,page86
40,11475,page49
40,11490,page99
40,11505,page27
59,10164,page1
59,10184,page19
59,10205,page2
55,10971,page1
28,8736,page1
28,8748,page42
28,8767,page5
55,11092,page1
38,9543,page1
38,9547,page76
38,9568,page40
56,11746,page1
96,10211,page1
21,10547,page75
21,10555,page91
65,12301,page1
91,11094,page1
93,8735,page1
15,9654,page74
15,9654,page20
15,9743,page1
48,13375,page1
48,13378,page11
80,11998,page1
80,12026,page53
80,12027,page71
27,11345,page1
27,11347,page13
27,11348,page67
78,10178,page1
78,10197,page44
78,10209,page66
78,10222,page39
78,10250,page17
78,10266,page78
78,10288,page43
13,8970,page1
13,8988,page36
83,10068,page48
26,11004,page1
26,11012,page77
26,11027,page4
26,11036,page27
26,11042,page44
73,9623,page1
73,9623,page72
96,10389,page1
96,10415,page45
77,11276,page1
32,10536,page1
32,10562,page56
32,10578,page63
32,10606,page80
64,9374,page1
44,8887,page1
44,8902,page65
44,8931,page45
66,11832,page1
66,11850,page53
66,11871,page48
71,11952,page1
67,8712,page1
97,10610,page1
97,10619,page34
97,10635,page64
12,10602,page1
27,11458,page1
21,10662,page1
21,10681,page48
73,9660,page55
8,9626,page13
80,12215,page1
80,12238,page74
80,12238,page57
90,12157,page1
90,12182,page90
57,10407,page1
57,10428,page88
80,12295,page1
80,12298,page84
11,12006,page1
84,10550,page1
84,10557,page43
84,10573,page79
84,10584,page58
30,11380,page1
17,11666,page1
17,11691,page29
59,10270,page1
59,10275,page65
59,10285,page28
59,10293,page17
61,9726,page71
17,11814,page1
17,11821,page71
17,11842,page72
17,11858,page89
17,11885,page97
14,12311,page1
52,10565,page1
40,11549,page1
40,11569,page98
58,12069,page1
58,12074,page62
56,11915,page1
56,11924,page1
83,10100,page1
77,11349,page1
77,11363,page89
77,11378,page48
77,11380,page83
70,11682,page1
70,11687,page40
70,11711,page12
72,10979,page97
72,11000,page40
72,11020,page100
72,11021,page24
90,12288,page1
90,12288,page70
90,12316,page41
90,12332,page70
90,12344,page25
90,12373,page4
35,12689,page1
35,12691,page34
35,12704,page29
68,10095,page1
78,10393,page1
62,12162,page1
62,12182,page83
51,11116,page1
51,11139,page87
51,11162,page20
12,10739,page1
56,12111,page1
49,12145,page1
75,10793,page1
75,10819,page76
15,9942,page1
78,10484,page1
78,10501,page19
78,10519,page61
78,10531,page78
73,9786,page1
73,9797,page62
73,9905,page1
73,9906,page53
18,9286,page32
78,10572,page1
23,10086,page1
18,9289,page1
8,9752,page1
20,10767,page1
20,10775,page44
20,10779,page54
20,10793,page69
20,10810,page17
20,10834,page14
20,10863,page11
20,10870,page31
38,9657,page1
51,11210,page1
68,10136,page1
59,10353,page1
59,10361,page34
63,10834,page1
12,10799,page1
12,10827,page35
66,11959,page1
66,11968,page48
66,11990,page43
3,7778,page1
47,10845,page1
42,10747,page1
42,10768,page66
42,10791,page67
42,10808,page2
42,10828,page2
42,10839,page38
42,10854,page83
42,10946,page90
42,10967,page60
42,10995,page70
45,11007,page1
12,10847,page1
82,10410,page1
82,10427,page62
72,11050,page24
72,11077,page10
72,11094,page6
72,11107,page43
19,13123,page1
19,13141,page43
8,9806,page1
8,9828,page85
8,9845,page66
62,12241,page1
56,12180,page1
56,12194,page91
54,11809,page1
10,11732,page1
41,11448,page1
41,11451,page51
41,11467,page24
41,11483,page86
46,9367,page1
46,9378,page17
13,9167,page1
13,9178,page62
13,9195,page40
39,9167,page1
38,9850,page1
76,11411,page1
42,11013,page1
26,11056,page1
65,12320,page1
65,12348,page58
65,12355,page40
78,10691,page71
67,8773,page1
25,12644,page1
33,10129,page1
33,10141,page82
10,11802,page1
10,11830,page41
10,11846,page2
10,11851,page64
70,11743,page1
13,9368,page1
25,12798,page1
25,12814,page66
72,11208,page1
10,11912,page1
10,11931,page9
54,11872,page1
54,11898,page22
54,11909,page64
54,11924,page57
12,10882,page1
12,10909,page90
28,8782,page1
28,8809,page30
28,8825,page78
79,9402,page1
79,9418,page41
79,9447,page71
79,9454,page81
31,9088,page1
65,12521,page1
65,12547,page80
13,9555,page1
72,11391,page1
8,9877,page1
79,9646,page1
53,12512,page1
53,12513,page54
53,12527,page51
7,9108,page1
7,9137,page19
7,9150,page99
69,11237,page1
69,11246,page28
89,10776,page1
30,11552,page1
1,12956,page1
1,12984,page80
26,11183,page1
63,10874,page64
63,10879,page54
63,10899,page73
98,10144,page1
83,10229,page1
62,12335,page1
62,12344,page47
62,12356,page23
62,12364,page68
50,13566,page1
50,13593,page60
50,13596,page74
50,13617,page48
50,13646,page83
85,12330,page1
25,12939,page12
68,10224,page1
68,10253,page48
32,10674,page1
90,12396,page1
55,11390,page1
55,11400,page35
55,11408,page81
55,11427,page30
55,11445,page49
55,11466,page25
78,10836,page1
41,11518,page1
61,9789,page53
82,10544,page1
82,10544,page61
82,10569,page42
28,8898,page1
7,9189,page1
64,9382,page1
64,9384,page42
96,10428,page1
96,10453,page30
96,10482,page39
96,10507,page2
96,10521,page88
96,10548,page12
96,10554,page51
8,10006,page1
8,10032,page66
19,13212,page1
19,13241,page72
19,13260,page40
26,11206,page1
54,12128,page8
87,13433,page1
87,13454,page8
87,13474,page51
87,13503,page78
87,13513,page22
71,12115,page1
73,9984,page1
73,9996,page54
16,12036,page1
12,11051,page1
12,11052,page2
12,11072,page49
12,11074,page40
98,10178,page1
62,12494,page1
62,12495,page99
62,12509,page10
62,12538,page72
62,12542,page55
62,12552,page45
62,12579,page37
62,12589,page68
62,12610,page100
41,11646,page1
41,11659,page96
81,12485,page45
81,12503,page59
81,12506,page42
60,10872,page1
60,10892,page16
60,10921,page1
85,12392,page1
28,8969,page1
26,11386,page1
26,11396,page23
21,10873,page1
21,10902,page97
21,10914,page36
21,10916,page21
90,12508,page1
67,8939,page14
67,8962,page5
67,8965,page89
40,11717,page1
40,11736,page29
40,11763,page21
56,12392,page1
14,12428,page1
4,10882,page1
89,10934,page1
12,11138,page1
12,11146,page34
12,11147,page10
7,9334,page1
7,9348,page2
28,9139,page1
15,10029,page1
15,10031,page47
15,10052,page37
19,13271,page1
99,13756,page1
99,13761,page48
99,13763,page77
74,11029,page25
39,9256,page1
77,11543,page1
77,11562,page40
38,10012,page37
44,9091,page1
89,11020,page1
89,11046,page38
89,11058,page75
89,11064,page93
89,11089,page15
89,11097,page91
89,11118,page76
89,11145,page56
75,11007,page1
75,11024,page92
75,11025,page70
26,11405,page1
26,11433,page29
26,11434,page69
82,10617,page17
90,12540,page1
90,12561,page33
48,13540,page1
48,13557,page54
48,13575,page28
88,11037,page1
88,11050,page48
15,10128,page1
15,10155,page42
15,10170,page86
15,10178,page77
43,10833,page1
43,10862,page72
35,12768,page1
35,12791,page27
46,9529,page1
46,9540,page67
46,9553,page90
46,9581,page86
52,10652,page1
52,10653,page17
7,9390,page1
0,9947,page1
0,9968,page30
0,9984,page95
84,10723,page1
37,11689,page1
13,9584,page1
13,9601,page91
22,9070,page1
47,10876,page69
47,10897,page13
47,10922,page11
47,10922,page45
69,11309,page1
69,11337,page24
69,11350,page3
69,11352,page36
69,11355,page60
69,11376,page63
67,9071,page1
67,9076,page37
78,10930,page1
77,11692,page1
77,11696,page59
41,11762,page1
41,11777,page38
41,11798,page34
41,11819,page71
41,11827,page65
57,10624,page1
59,10542,page1
75,11062,page1
3,7907,page1
70,11899,page1
35,12870,page1
35,12875,page5
35,12892,page25
30,11689,page1
30,11703,page77
35,12957,page1
67,9253,page1
97,10741,page1
97,10741,page29
97,10768,page61
97,10795,page18
71,12295,page1
97,10870,page1
97,10874,page92
54,12193,page1
54,12204,page13
54,12229,page96
54,12255,page53
54,12256,page53
54,12259,page55
54,12268,page22
70,11904,page1
70,11904,page14
66,12016,page1
78,11077,page1
78,11097,page59
97,10907,page1
96,10650,page1
96,10678,page33
17,11936,page74
17,11954,page77
17,11957,page83
17,11979,page15
17,11997,page75
57,10785,page1
57,10798,page79
51,11377,page1
17,12143,page1
80,12351,page1
25,12989,page1
12,11218,page1
12,11223,page96
12,11236,page83
12,11237,page85
12,11261,page99
12,11282,page66
12,11290,page97
12,11312,page92
43,11054,page1
3,8047,page1
54,12321,page1
25,13041,page1
25,13057,page5
24,9563,page1
24,9576,page77
94,7891,page1
59,10650,page1
59,10674,page95
59,10687,page97
60,11045,page1
16,12111,page1
16,12135,page51
16,12149,page95
32,10834,page1
8,10159,page1
8,10160,page15
39,9348,page1
37,11739,page1
44,9178,page1
44,9190,page86
21,11011,page1
37,11841,page1
11,12068,page1
61,10064,page1
61,10090,page19
97,11001,page1
11,12210,page65
19,13355,page1
59,10728,page1
75,11245,page1
75,11253,page66
63,10972,page1
63,10990,page24
33,10243,page1
76,11445,page1
76,11452,page41
76,11467,page80
76,11476,page67
21,11065,page1
21,11067,page90
21,11093,page31
21,11097,page85
79,9674,page1
30,11749,page1
51,11560,page1
75,11291,page1
75,11298,page82
17,12170,page1
31,9224,page1
31,9225,page79
31,9245,page48
31,9267,page46
13,9696,page1
36,7571,page1
48,13679,page1
48,13698,page3
48,13709,page9
62,12687,page1
62,12705,page67
78,11109,page1
31,9362,page72
43,11067,page1
37,11878,page1
37,11907,page69
43,11125,page1
43,11137,page31
21,11155,page1
21,11176,page95
21,11189,page32
83,10363,page1
75,11419,page1
90,12791,page1
83,10543,page1
59,10785,page16
43,11220,page1
38,10085,page1
86,13038,page1
11,12230,page1
51,11669,page1
51,11678,page17
79,9805,page1
79,9819,page47
79,9835,page46
9,10400,page1
9,10417,page9
9,10427,page58
9,10432,page24
5,9752,page1
36,7588,page1
36,7601,page36
36,7621,page41
26,11435,page1
73,10017,page1
73,10023,page78
73,10037,page4
8,10271,page1
86,13147,page1
48,13782,page1
41,11837,page1
32,10951,page80
32,10965,page3
74,11078,page1
74,11091,page28
74,11111,page40
74,11113,page74
74,11116,page62
74,11140,page71
45,11194,page1
45,11213,page95
81,12687,page1
81,12697,page54
81,12701,page34
81,12705,page59
81,12723,page82
81,12747,page91
17,12286,page1
17,12295,page22
17,12300,page52
17,12304,page16
68,10280,page1
68,10292,page8
3,8117,page1
3,8146,page89
53,12564,page1
17,12483,page1
17,12500,page37
34,10796,page1
22,9104,page32
64,9464,page1
64,9480,page21
36,7805,page1
36,7823,page74
77,11800,page1
3,8326,page1
3,8337,page71
38,10127,page1
61,10164,page1
61,10189,page17
39,9400,page1
98,10498,page1
48,13915,page1
48,13938,page4
28,9278,page1
96,10724,page1
70,12022,page1
70,12038,page45
70,12057,page85
42,11266,page1
1,13074,page25
0,10187,page42
99,13874,page1
99,13902,page80
99,13931,page65
99,13953,page76
38,10178,page1
38,10179,page71
49,12303,page1
49,12303,page1
49,12328,page59
49,12349,page21
87,13644,page42
87,13668,page96
47,11050,page1
47,11070,page4
47,11074,page54
73,10055,page1
68,10441,page1
68,10462,page31
15,10563,page72
58,12229,page1
23,10167,page1
23,10177,page47
23,10177,page81
32,11118,page1
32,11137,page76
83,10667,page1
18,9376,page1
4,11149,page1
93,8819,page1
98,10652,page1
22,9148,page1
30,11782,page1
30,11845,page51
30,11873,page46
20,10985,page1
20,11002,page99
20,11002,page33
20,11012,page26
20,11026,page51
87,13735,page1
87,13755,page49
53,12635,page1
8,10547,page1
8,10555,page56
8,10584,page33
30,11888,page1
30,11891,page45
30,11914,page98
30,11918,page55
18,9451,page1
29,11969,page1
33,10363,page1
31,9658,page1
31,9681,page74
50,13996,page1
50,14009,page3
50,14026,page30
50,14053,page82
50,14079,page44
9,10625,page1
9,10646,page95
9,10659,page81
9,10665,page1
38,10197,page1
49,12407,page1
49,12428,page43
96,10732,page1
96,10752,page67
96,10769,page22
96,10789,page45
96,10790,page45
32,11164,page1
20,11219,page1
20,11248,page85
5,9923,page1
48,14035,page1
48,14052,page87
32,11249,page1
45,11397,page1
49,12549,page1
97,11285,page1
67,9383,page1
40,11783,page81
6,11600,page1
40,11875,page1
67,9499,page1
17,12576,page1
17,12603,page19
18,9607,page1
18,9626,page15
20,11257,page1
78,11207,page1
78,11229,page24
83,10856,page1
83,10865,page24
82,10733,page1
82,10756,page49
63,11020,page1
63,11047,page85
63,11073,page63
63,11090,page100
75,11510,page1
97,11409,page1
97,11415,page99
97,11443,page56
21,11452,page1
33,10556,page1
50,14102,page17
26,11467,page1
89,11276,page1
34,10952,page1
81,12930,page1
81,12949,page32
88,11227,page1
59,10787,page1
6,11862,page1
6,11874,page61
6,11895,page5
95,10270,page1
23,10297,page1
25,13124,page1
39,9571,page1
39,9579,page9
39,9587,page74
32,11389,page1
32,11397,page50
70,12105,page1
70,12128,page82
70,12128,page32
70,12145,page72
6,11919,page1
6,11941,page82
91,11282,page1
91,11286,page57
91,11291,page81
82,10787,page1
82,10798,page10
79,10012,page1
79,10020,page95
53,12725,page1
53,12729,page34
94,7933,page1
94,7940,page29
28,9426,page1
43,11277,page1
36,8028,page1
49,12556,page1
49,12567,page93
50,14109,page73
50,14124,page51
50,14150,page5
27,11468,page1
27,11484,page48
30,11957,page1
30,11968,page53
30,11991,page49
30,11999,page40
30,12028,page100
19,13538,page1
75,11511,page1
75,11526,page37
27,11634,page1
2,13184,page1
16,12319,page1
0,10287,page1
51,11718,page58
51,11732,page53
17,12608,page1
54,12385,page1
27,11743,page1
39,9626,page1
36,8106,page1
36,8135,page98
23,10337,page1
26,11549,page1
70,12149,page1
8,10589,page1
42,11311,page1
42,11339,page54
62,12751,page1
46,9585,page1
46,9600,page39
75,11666,page1
91,11490,page1
91,11491,page11
91,11514,page96
91,11527,page64
29,11988,page1
29,11988,page6
29,11992,page29
29,12019,page86
29,12033,page88
89,11302,page1
89,11311,page89
89,11332,page52
89,11350,page53
89,11367,page8
32,11457,page1
62,12947,page1
5,9987,page1
34,11018,page1
65,12634,page1
25,13284,page1
25,13305,page77
25,13318,page61
97,11627,page1
95,10293,page1
95,10300,page7
95,10304,page57
18,9811,page1
18,9821,page86
4,11152,page1
4,11166,page89
4,11174,page35
5,10165,page1
79,10059,page1
38,10303,page1
38,10308,page13
26,11646,page1
26,11651,page42
71,12473,page1
58,12256,page1
82,10967,page1
82,10993,page94
82,11020,page42
88,11416,page1
88,11440,page1
88,11450,page91
24,9633,page1
24,9662,page46
24,9686,page76
24,9690,page70
18,9896,page1
18,9908,page9
64,9492,page1
64,9516,page9
64,9521,page22
68,10581,page1
97,11657,page1
97,11657,page30
23,10454,page1
87,13800,page1
77,11979,page1
94,7967,page1
94,7996,page69
76,11476,page1
36,8166,page1
36,8168,page45
33,10754,page1
33,10761,page95
33,10765,page73
33,10790,page80
33,10791,page72
33,10816,page3
78,11344,page1
37,11989,page1
37,11998,page71
37,12008,page57
1,13271,page1
1,13285,page26
98,10671,page1
98,10678,page15
21,11494,page1
21,11510,page68
71,12548,page1
71,12571,page62
57,10892,page1
10,12264,page55
10,12284,page17
49,12575,page1
49,12576,page21
49,12605,page88
49,12622,page37
5,10245,page1
60,11227,page1
60,11247,page55
60,11260,page43
43,11559,page1
50,14272,page1
76,11610,page1
78,11446,page1
49,12679,page1
49,12687,page88
49,12707,page41
93,8923,page1
95,10461,page1
93,9017,page1
96,10912,page1
96,10939,page59
41,11867,page1
60,11304,page1
60,11311,page19
60,11340,page76
11,12347,page1
68,10704,page1
72,11667,page1
93,9172,page1
93,9182,page63
93,9198,page76
83,11054,page1
67,9671,page53
58,12329,page1
58,12334,page51
58,12341,page87
58,12344,page4
58,12357,page21
49,12870,page1
41,11950,page1
41,11966,page96
41,11972,page1
53,12911,page97
53,12914,page17
53,12939,page70
79,10113,page1
52,10791,page1
52,10818,page20
60,11399,page1
60,11406,page73
60,11424,page89
60,11441,page3
24,9798,page1
24,9798,page58
71,12577,page1
71,12599,page53
